Date,Ticker,Close
2024-05-23,AAPL,104.98
2024-05-24,AAPL,104.28
2024-05-25,AAPL,103.47
2024-05-26,AAPL,103.91
2024-05-27,AAPL,102.35
2024-05-28,AAPL,101.93
2024-05-29,AAPL,103.59
2024-05-30,AAPL,103.21
2024-05-31,AAPL,101.82
2024-06-01,AAPL,100.84
2024-06-02,AAPL,102.52
2024-06-03,AAPL,103.76
2024-06-04,AAPL,102.66
2024-06-05,AAPL,101.6
2024-06-06,AAPL,100.75
2024-06-07,AAPL,101.32
2024-06-08,AAPL,100.18
2024-06-09,AAPL,102.05
2024-06-10,AAPL,102.3
2024-06-11,AAPL,103.82
2024-06-12,AAPL,105.44
2024-06-13,AAPL,104.22
2024-06-14,AAPL,103.72
2024-06-15,AAPL,104.79
2024-06-16,AAPL,103.44
2024-06-17,AAPL,103.91
2024-06-18,AAPL,102.96
2024-06-19,AAPL,104.25
2024-06-20,AAPL,104.3
2024-06-21,AAPL,105.01
2024-06-22,AAPL,105.4
2024-06-23,AAPL,107.29
2024-06-24,AAPL,107.33
2024-06-25,AAPL,108.34
2024-06-26,AAPL,108.28
2024-06-27,AAPL,108.78
2024-06-28,AAPL,110.0
2024-06-29,AAPL,109.58
2024-06-30,AAPL,111.4
2024-07-01,AAPL,111.65
2024-07-02,AAPL,111.55
2024-07-03,AAPL,112.69
2024-07-04,AAPL,112.45
2024-07-05,AAPL,111.96
2024-07-06,AAPL,113.05
2024-07-07,AAPL,114.04
2024-07-08,AAPL,114.87
2024-07-09,AAPL,115.03
2024-07-10,AAPL,116.81
2024-07-11,AAPL,118.64
2024-07-12,AAPL,119.62
2024-07-13,AAPL,117.93
2024-07-14,AAPL,119.75
2024-07-15,AAPL,120.39
2024-07-16,AAPL,121.59
2024-07-17,AAPL,122.25
2024-07-18,AAPL,122.78
2024-07-19,AAPL,124.53
2024-07-20,AAPL,125.41
2024-07-21,AAPL,124.38
2024-07-22,AAPL,124.62
2024-07-23,AAPL,124.53
2024-07-24,AAPL,125.15
2024-07-25,AAPL,127.09
2024-07-26,AAPL,128.84
2024-07-27,AAPL,128.33
2024-07-28,AAPL,129.45
2024-07-29,AAPL,128.08
2024-07-30,AAPL,128.7
2024-07-31,AAPL,128.93
2024-08-01,AAPL,127.63
2024-08-02,AAPL,128.11
2024-08-03,AAPL,128.69
2024-08-04,AAPL,130.62
2024-08-05,AAPL,130.41
2024-08-06,AAPL,128.54
2024-08-07,AAPL,129.91
2024-08-08,AAPL,129.44
2024-08-09,AAPL,130.22
2024-08-10,AAPL,128.28
2024-08-11,AAPL,129.05
2024-08-12,AAPL,127.16
2024-08-13,AAPL,125.45
2024-08-14,AAPL,127.21
2024-08-15,AAPL,127.2
2024-08-16,AAPL,125.94
2024-08-17,AAPL,125.0
2024-08-18,AAPL,123.73
2024-08-19,AAPL,122.86
2024-08-20,AAPL,123.14
2024-08-21,AAPL,124.83
2024-08-22,AAPL,124.01
2024-08-23,AAPL,122.59
2024-08-24,AAPL,122.83
2024-08-25,AAPL,124.33
2024-08-26,AAPL,122.78
2024-08-27,AAPL,123.67
2024-08-28,AAPL,125.5
2024-08-29,AAPL,126.02
2024-08-30,AAPL,125.66
2024-08-31,AAPL,124.35
2024-09-01,AAPL,123.25
2024-09-02,AAPL,123.61
2024-09-03,AAPL,123.89
2024-09-04,AAPL,125.64
2024-09-05,AAPL,124.82
2024-09-06,AAPL,125.99
2024-09-07,AAPL,127.47
2024-09-08,AAPL,129.15
2024-09-09,AAPL,127.56
2024-09-10,AAPL,128.31
2024-09-11,AAPL,128.64
2024-09-12,AAPL,128.89
2024-09-13,AAPL,127.15
2024-09-14,AAPL,125.57
2024-09-15,AAPL,125.38
2024-09-16,AAPL,126.79
2024-09-17,AAPL,126.0
2024-09-18,AAPL,124.69
2024-09-19,AAPL,125.11
2024-09-20,AAPL,124.0
2024-09-21,AAPL,122.9
2024-09-22,AAPL,122.16
2024-09-23,AAPL,123.68
2024-09-24,AAPL,124.02
2024-09-25,AAPL,124.03
2024-09-26,AAPL,122.22
2024-09-27,AAPL,122.34
2024-09-28,AAPL,123.59
2024-09-29,AAPL,123.34
2024-09-30,AAPL,123.63
2024-10-01,AAPL,122.04
2024-10-02,AAPL,121.94
2024-10-03,AAPL,122.3
2024-10-04,AAPL,123.49
2024-10-05,AAPL,125.0
2024-10-06,AAPL,124.56
2024-10-07,AAPL,124.34
2024-10-08,AAPL,124.36
2024-10-09,AAPL,122.7
2024-10-10,AAPL,123.8
2024-10-11,AAPL,123.14
2024-10-12,AAPL,123.35
2024-10-13,AAPL,124.55
2024-10-14,AAPL,122.74
2024-10-15,AAPL,122.51
2024-10-16,AAPL,121.63
2024-10-17,AAPL,120.02
2024-10-18,AAPL,120.28
2024-10-19,AAPL,120.54
2024-10-20,AAPL,119.89
2024-10-21,AAPL,121.17
2024-10-22,AAPL,121.33
2024-10-23,AAPL,120.15
2024-10-24,AAPL,121.67
2024-10-25,AAPL,120.78
2024-10-26,AAPL,120.41
2024-10-27,AAPL,118.94
2024-10-28,AAPL,120.86
2024-10-29,AAPL,120.75
2024-10-30,AAPL,118.84
2024-10-31,AAPL,119.61
2024-11-01,AAPL,121.45
2024-11-02,AAPL,119.58
2024-11-03,AAPL,120.29
2024-11-04,AAPL,120.38
2024-11-05,AAPL,121.63
2024-11-06,AAPL,119.87
2024-11-07,AAPL,118.63
2024-11-08,AAPL,116.86
2024-11-09,AAPL,118.71
2024-11-10,AAPL,118.97
2024-11-11,AAPL,119.35
2024-11-12,AAPL,119.26
2024-11-13,AAPL,121.02
2024-11-14,AAPL,120.62
2024-11-15,AAPL,120.87
2024-11-16,AAPL,122.69
2024-11-17,AAPL,123.47
2024-11-18,AAPL,123.11
2024-11-19,AAPL,121.11
2024-11-20,AAPL,119.74
2024-11-21,AAPL,119.68
2024-11-22,AAPL,120.39
2024-11-23,AAPL,118.46
2024-11-24,AAPL,119.84
2024-11-25,AAPL,120.6
2024-11-26,AAPL,121.11
2024-11-27,AAPL,119.99
2024-11-28,AAPL,118.25
2024-11-29,AAPL,118.68
2024-11-30,AAPL,116.84
2024-12-01,AAPL,116.91
2024-12-02,AAPL,117.44
2024-12-03,AAPL,117.69
2024-12-04,AAPL,118.94
2024-12-05,AAPL,120.81
2024-12-06,AAPL,120.32
2024-12-07,AAPL,121.28
2024-12-08,AAPL,123.21
2024-12-09,AAPL,122.38
2024-12-10,AAPL,123.14
2024-12-11,AAPL,124.09
2024-12-12,AAPL,124.2
2024-12-13,AAPL,122.65
2024-12-14,AAPL,121.27
2024-12-15,AAPL,123.17
2024-12-16,AAPL,123.13
2024-12-17,AAPL,124.25
2024-12-18,AAPL,125.58
2024-12-19,AAPL,125.0
2024-12-20,AAPL,123.92
2024-12-21,AAPL,122.19
2024-12-22,AAPL,123.82
2024-12-23,AAPL,124.44
2024-12-24,AAPL,124.66
2024-12-25,AAPL,123.98
2024-12-26,AAPL,123.32
2024-12-27,AAPL,124.25
2024-12-28,AAPL,123.56
2024-12-29,AAPL,121.68
2024-12-30,AAPL,120.9
2022-01-01,MSFT,92.05
2022-01-02,MSFT,90.3
2022-01-03,MSFT,91.47
2022-01-04,MSFT,91.66
2022-01-05,MSFT,93.64
2022-01-06,MSFT,92.22
2022-01-07,MSFT,91.12
2022-01-08,MSFT,90.8
2022-01-09,MSFT,90.66
2022-01-10,MSFT,89.86
2022-01-11,MSFT,89.65
2022-01-12,MSFT,89.86
2022-01-13,MSFT,90.65
2022-01-14,MSFT,90.58
2022-01-15,MSFT,89.26
2022-01-16,MSFT,90.72
2022-01-17,MSFT,92.3
2022-01-18,MSFT,93.36
2022-01-19,MSFT,91.97
2022-01-20,MSFT,93.0
2022-01-21,MSFT,94.75
2022-01-22,MSFT,96.48
2022-01-23,MSFT,97.23
2022-01-24,MSFT,95.93
2022-01-25,MSFT,95.86
2022-01-26,MSFT,95.56
2022-01-27,MSFT,95.62
2022-01-28,MSFT,95.65
2022-01-29,MSFT,94.93
2022-01-30,MSFT,94.81
2022-01-31,MSFT,94.6
2022-02-01,MSFT,94.59
2022-02-02,MSFT,93.28
2022-02-03,MSFT,92.22
2022-02-04,MSFT,93.4
2022-02-05,MSFT,95.12
2022-02-06,MSFT,93.49
2022-02-07,MSFT,95.39
2022-02-08,MSFT,97.28
2022-02-09,MSFT,98.42
2022-02-10,MSFT,98.21
2022-02-11,MSFT,97.27
2022-02-12,MSFT,95.68
2022-02-13,MSFT,95.78
2022-02-14,MSFT,94.62
2022-02-15,MSFT,94.37
2022-02-16,MSFT,94.82
2022-02-17,MSFT,94.69
2022-02-18,MSFT,93.54
2022-02-19,MSFT,94.39
2022-02-20,MSFT,95.6
2022-02-21,MSFT,95.23
2022-02-22,MSFT,95.45
2022-02-23,MSFT,94.01
2022-02-24,MSFT,93.33
2022-02-25,MSFT,94.65
2022-02-26,MSFT,93.42
2022-02-27,MSFT,94.03
2022-02-28,MSFT,93.73
2022-03-01,MSFT,92.15
2022-03-02,MSFT,93.52
2022-03-03,MSFT,92.18
2022-03-04,MSFT,92.64
2022-03-05,MSFT,94.14
2022-03-06,MSFT,95.1
2022-03-07,MSFT,96.08
2022-03-08,MSFT,97.29
2022-03-09,MSFT,97.59
2022-03-10,MSFT,97.01
2022-03-11,MSFT,97.16
2022-03-12,MSFT,97.42
2022-03-13,MSFT,96.1
2022-03-14,MSFT,95.54
2022-03-15,MSFT,93.87
2022-03-16,MSFT,93.32
2022-03-17,MSFT,95.04
2022-03-18,MSFT,93.84
2022-03-19,MSFT,94.46
2022-03-20,MSFT,94.17
2022-03-21,MSFT,94.75
2022-03-22,MSFT,93.16
2022-03-23,MSFT,93.11
2022-03-24,MSFT,94.46
2022-03-25,MSFT,95.8
2022-03-26,MSFT,94.46
2022-03-27,MSFT,95.21
2022-03-28,MSFT,96.22
2022-03-29,MSFT,97.44
2022-03-30,MSFT,95.86
2022-03-31,MSFT,93.88
2022-04-01,MSFT,94.94
2022-04-02,MSFT,94.07
2022-04-03,MSFT,92.76
2022-04-04,MSFT,93.63
2022-04-05,MSFT,92.72
2022-04-06,MSFT,92.56
2022-04-07,MSFT,91.69
2022-04-08,MSFT,91.38
2022-04-09,MSFT,91.6
2022-04-10,MSFT,90.42
2022-04-11,MSFT,91.09
2022-04-12,MSFT,91.98
2022-04-13,MSFT,91.39
2022-04-14,MSFT,91.83
2022-04-15,MSFT,91.64
2022-04-16,MSFT,90.79
2022-04-17,MSFT,92.51
2022-04-18,MSFT,90.57
2022-04-19,MSFT,90.38
2022-04-20,MSFT,90.13
2022-04-21,MSFT,88.35
2022-04-22,MSFT,88.15
2022-04-23,MSFT,88.17
2022-04-24,MSFT,87.69
2022-04-25,MSFT,85.74
2022-04-26,MSFT,83.82
2022-04-27,MSFT,82.69
2022-04-28,MSFT,83.65
2022-04-29,MSFT,83.4
2022-04-30,MSFT,82.72
2022-05-01,MSFT,80.74
2022-05-02,MSFT,80.58
2022-05-03,MSFT,78.86
2022-05-04,MSFT,79.31
2022-05-05,MSFT,79.17
2022-05-06,MSFT,77.48
2022-05-07,MSFT,75.82
2022-05-08,MSFT,75.91
2022-05-09,MSFT,75.07
2022-05-10,MSFT,74.46
2022-05-11,MSFT,73.16
2022-05-12,MSFT,74.83
2022-05-13,MSFT,74.11
2022-05-14,MSFT,74.34
2022-05-15,MSFT,75.39
2022-05-16,MSFT,74.01
2022-05-17,MSFT,72.67
2022-05-18,MSFT,72.2
2022-05-19,MSFT,72.99
2022-05-20,MSFT,71.03
2022-05-21,MSFT,69.17
2022-05-22,MSFT,69.04
2022-05-23,MSFT,70.89
2022-05-24,MSFT,71.04
2022-05-25,MSFT,70.13
2022-05-26,MSFT,69.15
2022-05-27,MSFT,70.42
2022-05-28,MSFT,69.54
2022-05-29,MSFT,69.63
2022-05-30,MSFT,68.29
2022-05-31,MSFT,67.59
2022-06-01,MSFT,67.87
2022-06-02,MSFT,67.78
2022-06-03,MSFT,69.1
2022-06-04,MSFT,68.43
2022-06-05,MSFT,69.42
2022-06-06,MSFT,70.87
2022-06-07,MSFT,70.45
2022-06-08,MSFT,70.52
2022-06-09,MSFT,71.7
2022-06-10,MSFT,70.48
2022-06-11,MSFT,69.17
2022-06-12,MSFT,68.22
2022-06-13,MSFT,68.9
2022-06-14,MSFT,68.26
2022-06-15,MSFT,66.42
2022-06-16,MSFT,67.77
2022-06-17,MSFT,66.36
2022-06-18,MSFT,68.33
2022-06-19,MSFT,69.98
2022-06-20,MSFT,71.08
2022-06-21,MSFT,70.64
2022-06-22,MSFT,68.8
2022-06-23,MSFT,67.36
2022-06-24,MSFT,66.49
2022-06-25,MSFT,64.52
2022-06-26,MSFT,65.78
2022-06-27,MSFT,66.57
2022-06-28,MSFT,65.56
2022-06-29,MSFT,66.97
2022-06-30,MSFT,65.44
2022-07-01,MSFT,66.05
2022-07-02,MSFT,65.23
2022-07-03,MSFT,63.92
2022-07-04,MSFT,65.75
2022-07-05,MSFT,64.58
2022-07-06,MSFT,64.94
2022-07-07,MSFT,64.64
2022-07-08,MSFT,64.94
2022-07-09,MSFT,63.22
2022-07-10,MSFT,61.65
2022-07-11,MSFT,63.53
2022-07-12,MSFT,63.02
2022-07-13,MSFT,61.48
2022-07-14,MSFT,60.23
2022-07-15,MSFT,59.06
2022-07-16,MSFT,60.43
2022-07-17,MSFT,59.47
2022-07-18,MSFT,60.18
2022-07-19,MSFT,58.54
2022-07-20,MSFT,59.83
2022-07-21,MSFT,59.52
2022-07-22,MSFT,59.75
2022-07-23,MSFT,59.06
2022-07-24,MSFT,60.7
2022-07-25,MSFT,61.73
2022-07-26,MSFT,60.86
2022-07-27,MSFT,59.5
2022-07-28,MSFT,58.87
2022-07-29,MSFT,57.43
2022-07-30,MSFT,58.75
2022-07-31,MSFT,58.93
2022-08-01,MSFT,60.14
2022-08-02,MSFT,59.36
2022-08-03,MSFT,58.59
2022-08-04,MSFT,59.99
2022-08-05,MSFT,60.76
2022-08-06,MSFT,60.22
2022-08-07,MSFT,61.92
2022-08-08,MSFT,63.02
2022-08-09,MSFT,64.44
2022-08-10,MSFT,65.09
2022-08-11,MSFT,65.25
2022-08-12,MSFT,63.58
2022-08-13,MSFT,65.56
2022-08-14,MSFT,66.18
2022-08-15,MSFT,65.19
2022-08-16,MSFT,64.26
2022-08-17,MSFT,63.84
2022-08-18,MSFT,63.85
2022-08-19,MSFT,65.12
2022-08-20,MSFT,63.78
2022-08-21,MSFT,65.28
2022-08-22,MSFT,67.05
2022-08-23,MSFT,66.04
2022-08-24,MSFT,64.11
2022-08-25,MSFT,64.54
2022-08-26,MSFT,64.86
2022-08-27,MSFT,65.14
2022-08-28,MSFT,64.38
2022-08-29,MSFT,64.74
2022-08-30,MSFT,63.16
2022-08-31,MSFT,64.3
2022-09-01,MSFT,63.65
2022-09-02,MSFT,64.84
2022-09-03,MSFT,65.96
2022-09-04,MSFT,67.7
2022-09-05,MSFT,65.8
2022-09-06,MSFT,63.87
2022-09-07,MSFT,63.2
2022-09-08,MSFT,64.54
2022-09-09,MSFT,65.25
2022-09-10,MSFT,66.24
2022-09-11,MSFT,67.56
2022-09-12,MSFT,66.42
2022-09-13,MSFT,67.78
2022-09-14,MSFT,68.77
2022-09-15,MSFT,67.83
2022-09-16,MSFT,69.71
2022-09-17,MSFT,71.38
2022-09-18,MSFT,72.01
2022-09-19,MSFT,73.64
2022-09-20,MSFT,73.15
2022-09-21,MSFT,72.85
2022-09-22,MSFT,74.36
2022-09-23,MSFT,76.27
2022-09-24,MSFT,76.93
2022-09-25,MSFT,78.48
2022-09-26,MSFT,76.91
2022-09-27,MSFT,78.53
2022-09-28,MSFT,77.98
2022-09-29,MSFT,77.93
2022-09-30,MSFT,76.38
2022-10-01,MSFT,74.57
2022-10-02,MSFT,75.06
2022-10-03,MSFT,73.2
2022-10-04,MSFT,72.05
2022-10-05,MSFT,72.36
2022-10-06,MSFT,73.46
2022-10-07,MSFT,72.1
2022-10-08,MSFT,73.43
2022-10-09,MSFT,72.58
2022-10-10,MSFT,72.5
2022-10-11,MSFT,70.71
2022-10-12,MSFT,69.05
2022-10-13,MSFT,70.04
2022-10-14,MSFT,70.21
2022-10-15,MSFT,69.91
2022-10-16,MSFT,68.62
2022-10-17,MSFT,67.99
2022-10-18,MSFT,66.9
2022-10-19,MSFT,66.9
2022-10-20,MSFT,68.14
2022-10-21,MSFT,66.31
2022-10-22,MSFT,65.76
2022-10-23,MSFT,64.73
2022-10-24,MSFT,66.05
2022-10-25,MSFT,65.28
2022-10-26,MSFT,65.62
2022-10-27,MSFT,66.23
2022-10-28,MSFT,67.76
2022-10-29,MSFT,68.97
2022-10-30,MSFT,68.65
2022-10-31,MSFT,68.97
2022-11-01,MSFT,68.34
2022-11-02,MSFT,69.8
2022-11-03,MSFT,68.04
2022-11-04,MSFT,66.18
2022-11-05,MSFT,64.9
2022-11-06,MSFT,64.25
2022-11-07,MSFT,63.04
2022-11-08,MSFT,64.23
2022-11-09,MSFT,64.69
2022-11-10,MSFT,64.37
2022-11-11,MSFT,64.13
2022-11-12,MSFT,62.18
2022-11-13,MSFT,63.3
2022-11-14,MSFT,62.58
2022-11-15,MSFT,61.65
2022-11-16,MSFT,60.83
2022-11-17,MSFT,60.14
2022-11-18,MSFT,58.62
2022-11-19,MSFT,60.19
2022-11-20,MSFT,61.01
2022-11-21,MSFT,59.38
2022-11-22,MSFT,60.67
2022-11-23,MSFT,61.39
2022-11-24,MSFT,60.83
2022-11-25,MSFT,60.92
2022-11-26,MSFT,59.63
2022-11-27,MSFT,59.21
2022-11-28,MSFT,58.19
2022-11-29,MSFT,58.9
2022-11-30,MSFT,57.44
2022-12-01,MSFT,56.66
2022-12-02,MSFT,55.34
2022-12-03,MSFT,54.14
2022-12-04,MSFT,54.69
2022-12-05,MSFT,53.18
2022-12-06,MSFT,55.11
2022-12-07,MSFT,55.96
2022-12-08,MSFT,55.97
2022-12-09,MSFT,54.35
2022-12-10,MSFT,55.94
2022-12-11,MSFT,56.02
2022-12-12,MSFT,55.43
2022-12-13,MSFT,57.0
2022-12-14,MSFT,56.45
2022-12-15,MSFT,55.85
2022-12-16,MSFT,55.23
2022-12-17,MSFT,56.68
2022-12-18,MSFT,57.35
2022-12-19,MSFT,55.81
2022-12-20,MSFT,57.77
2022-12-21,MSFT,56.28
2022-12-22,MSFT,56.16
2022-12-23,MSFT,56.75
2022-12-24,MSFT,56.07
2022-12-25,MSFT,56.95
2022-12-26,MSFT,57.32
2022-12-27,MSFT,56.91
2022-12-28,MSFT,58.85
2022-12-29,MSFT,60.11
2022-12-30,MSFT,58.79
2022-12-31,MSFT,60.57
2023-01-01,MSFT,61.13
2023-01-02,MSFT,59.65
2023-01-03,MSFT,61.25
2023-01-04,MSFT,60.15
2023-01-05,MSFT,61.82
2023-01-06,MSFT,63.27
2023-01-07,MSFT,63.99
2023-01-08,MSFT,65.2
2023-01-09,MSFT,65.59
2023-01-10,MSFT,64.79
2023-01-11,MSFT,64.22
2023-01-12,MSFT,63.63
2023-01-13,MSFT,63.3
2023-01-14,MSFT,62.91
2023-01-15,MSFT,61.14
2023-01-16,MSFT,59.15
2023-01-17,MSFT,57.22
2023-01-18,MSFT,58.09
2023-01-19,MSFT,58.62
2023-01-20,MSFT,57.24
2023-01-21,MSFT,57.44
2023-01-22,MSFT,57.07
2023-01-23,MSFT,57.63
2023-01-24,MSFT,58.25
2023-01-25,MSFT,56.8
2023-01-26,MSFT,58.29
2023-01-27,MSFT,60.18
2023-01-28,MSFT,61.32
2023-01-29,MSFT,61.52
2023-01-30,MSFT,60.52
2023-01-31,MSFT,61.62
2023-02-01,MSFT,59.77
2023-02-02,MSFT,59.35
2023-02-03,MSFT,59.73
2023-02-04,MSFT,59.5
2023-02-05,MSFT,59.62
2023-02-06,MSFT,60.32
2023-02-07,MSFT,59.58
2023-02-08,MSFT,60.69
2023-02-09,MSFT,60.81
2023-02-10,MSFT,60.76
2023-02-11,MSFT,59.91
2023-02-12,MSFT,60.08
2023-02-13,MSFT,61.19
2023-02-14,MSFT,61.69
2023-02-15,MSFT,62.56
2023-02-16,MSFT,63.27
2023-02-17,MSFT,63.31
2023-02-18,MSFT,63.87
2023-02-19,MSFT,62.7
2023-02-20,MSFT,63.97
2023-02-21,MSFT,65.69
2023-02-22,MSFT,64.36
2023-02-23,MSFT,64.36
2023-02-24,MSFT,64.52
2023-02-25,MSFT,65.81
2023-02-26,MSFT,64.99
2023-02-27,MSFT,63.03
2023-02-28,MSFT,61.24
2023-03-01,MSFT,61.99
2023-03-02,MSFT,62.01
2023-03-03,MSFT,61.57
2023-03-04,MSFT,62.35
2023-03-05,MSFT,60.44
2023-03-06,MSFT,61.14
2023-03-07,MSFT,61.07
2023-03-08,MSFT,59.26
2023-03-09,MSFT,58.03
2023-03-10,MSFT,57.98
2023-03-11,MSFT,58.86
2023-03-12,MSFT,57.44
2023-03-13,MSFT,57.12
2023-03-14,MSFT,57.42
2023-03-15,MSFT,57.12
2023-03-16,MSFT,57.27
2023-03-17,MSFT,57.6
2023-03-18,MSFT,58.65
2023-03-19,MSFT,58.65
2023-03-20,MSFT,59.89
2023-03-21,MSFT,61.01
2023-03-22,MSFT,61.77
2023-03-23,MSFT,60.87
2023-03-24,MSFT,59.32
2023-03-25,MSFT,59.85
2023-03-26,MSFT,60.6
2023-03-27,MSFT,60.65
2023-03-28,MSFT,59.96
2023-03-29,MSFT,59.89
2023-03-30,MSFT,57.99
2023-03-31,MSFT,58.18
2023-04-01,MSFT,56.33
2023-04-02,MSFT,55.07
2023-04-03,MSFT,54.47
2023-04-04,MSFT,53.16
2023-04-05,MSFT,52.34
2023-04-06,MSFT,52.38
2023-04-07,MSFT,50.69
2023-04-08,MSFT,50.78
2023-04-09,MSFT,52.04
2023-04-10,MSFT,53.62
2023-04-11,MSFT,52.93
2023-04-12,MSFT,51.41
2023-04-13,MSFT,51.28
2023-04-14,MSFT,51.46
2023-04-15,MSFT,50.0
2023-04-16,MSFT,50.19
2023-04-17,MSFT,50.18
2023-04-18,MSFT,50.0
2023-04-19,MSFT,50.0
2023-04-20,MSFT,50.0
2023-04-21,MSFT,50.0
2023-04-22,MSFT,50.0
2023-04-23,MSFT,50.0
2023-04-24,MSFT,50.35
2023-04-25,MSFT,50.0
2023-04-26,MSFT,50.25
2023-04-27,MSFT,50.0
2023-04-28,MSFT,50.86
2023-04-29,MSFT,52.36
2023-04-30,MSFT,53.41
2023-05-01,MSFT,52.4
2023-05-02,MSFT,50.82
2023-05-03,MSFT,50.5
2023-05-04,MSFT,50.0
2023-05-05,MSFT,50.09
2023-05-06,MSFT,51.32
2023-05-07,MSFT,50.51
2023-05-08,MSFT,50.72
2023-05-09,MSFT,51.98
2023-05-10,MSFT,52.73
2023-05-11,MSFT,54.06
2023-05-12,MSFT,53.48
2023-05-13,MSFT,51.86
2023-05-14,MSFT,52.83
2023-05-15,MSFT,52.6
2023-05-16,MSFT,50.77
2023-05-17,MSFT,51.3
2023-05-18,MSFT,52.14
2023-05-19,MSFT,51.05
2023-05-20,MSFT,50.25
2023-05-21,MSFT,50.0
2023-05-22,MSFT,50.0
2023-05-23,MSFT,50.0
2023-05-24,MSFT,51.54
2023-05-25,MSFT,50.45
2023-05-26,MSFT,51.56
2023-05-27,MSFT,51.95
2023-05-28,MSFT,53.68
2023-05-29,MSFT,52.22
2023-05-30,MSFT,52.24
2023-05-31,MSFT,53.91
2023-06-01,MSFT,54.16
2023-06-02,MSFT,55.28
2023-06-03,MSFT,53.75
2023-06-04,MSFT,53.39
2023-06-05,MSFT,54.75
2023-06-06,MSFT,55.96
2023-06-07,MSFT,56.46
2023-06-08,MSFT,57.43
2023-06-09,MSFT,57.34
2023-06-10,MSFT,58.63
2023-06-11,MSFT,59.67
2023-06-12,MSFT,60.28
2023-06-13,MSFT,62.13
2023-06-14,MSFT,61.88
2023-06-15,MSFT,63.01
2023-06-16,MSFT,63.23
2023-06-17,MSFT,61.85
2023-06-18,MSFT,63.78
2023-06-19,MSFT,64.95
2023-06-20,MSFT,64.07
2023-06-21,MSFT,65.68
2023-06-22,MSFT,65.16
2023-06-23,MSFT,63.82
2023-06-24,MSFT,65.62
2023-06-25,MSFT,66.12
2023-06-26,MSFT,65.3
2023-06-27,MSFT,66.05
2023-06-28,MSFT,66.1
2023-06-29,MSFT,67.0
2023-06-30,MSFT,68.48
2023-07-01,MSFT,68.37
2023-07-02,MSFT,70.1
2023-07-03,MSFT,72.08
2023-07-04,MSFT,73.38
2023-07-05,MSFT,73.2
2023-07-06,MSFT,73.37
2023-07-07,MSFT,74.75
2023-07-08,MSFT,74.97
2023-07-09,MSFT,75.27
2023-07-10,MSFT,76.69
2023-07-11,MSFT,76.76
2023-07-12,MSFT,78.27
2023-07-13,MSFT,79.75
2023-07-14,MSFT,78.78
2023-07-15,MSFT,80.43
2023-07-16,MSFT,80.46
2023-07-17,MSFT,82.08
2023-07-18,MSFT,81.34
2023-07-19,MSFT,80.77
2023-07-20,MSFT,80.34
2023-07-21,MSFT,78.92
2023-07-22,MSFT,79.34
2023-07-23,MSFT,79.35
2023-07-24,MSFT,78.26
2023-07-25,MSFT,77.4
2023-07-26,MSFT,76.83
2023-07-27,MSFT,76.57
2023-07-28,MSFT,77.14
2023-07-29,MSFT,76.01
2023-07-30,MSFT,74.83
2023-07-31,MSFT,74.4
2023-08-01,MSFT,74.37
2023-08-02,MSFT,73.36
2023-08-03,MSFT,71.56
2023-08-04,MSFT,71.71
2023-08-05,MSFT,72.69
2023-08-06,MSFT,71.96
2023-08-07,MSFT,72.87
2023-08-08,MSFT,72.26
2023-08-09,MSFT,70.57
2023-08-10,MSFT,68.8
2023-08-11,MSFT,68.05
2023-08-12,MSFT,68.2
2023-08-13,MSFT,69.74
2023-08-14,MSFT,71.09
2023-08-15,MSFT,71.81
2023-08-16,MSFT,70.3
2023-08-17,MSFT,71.5
2023-08-18,MSFT,70.46
2023-08-19,MSFT,70.69
2023-08-20,MSFT,69.18
2023-08-21,MSFT,67.51
2023-08-22,MSFT,65.57
2023-08-23,MSFT,67.27
2023-08-24,MSFT,66.06
2023-08-25,MSFT,67.66
2023-08-26,MSFT,68.12
2023-08-27,MSFT,69.08
2023-08-28,MSFT,69.59
2023-08-29,MSFT,71.41
2023-08-30,MSFT,69.6
2023-08-31,MSFT,71.08
2023-09-01,MSFT,72.96
2023-09-02,MSFT,71.04
2023-09-03,MSFT,71.94
2023-09-04,MSFT,71.63
2023-09-05,MSFT,72.0
2023-09-06,MSFT,72.88
2023-09-07,MSFT,74.79
2023-09-08,MSFT,75.56
2023-09-09,MSFT,74.77
2023-09-10,MSFT,74.92
2023-09-11,MSFT,73.63
2023-09-12,MSFT,74.68
2023-09-13,MSFT,75.48
2023-09-14,MSFT,73.96
2023-09-15,MSFT,73.16
2023-09-16,MSFT,73.31
2023-09-17,MSFT,71.67
2023-09-18,MSFT,73.25
2023-09-19,MSFT,73.98
2023-09-20,MSFT,72.7
2023-09-21,MSFT,72.33
2023-09-22,MSFT,72.19
2023-09-23,MSFT,70.22
2023-09-24,MSFT,71.54
2023-09-25,MSFT,71.66
2023-09-26,MSFT,72.34
2023-09-27,MSFT,71.15
2023-09-28,MSFT,72.52
2023-09-29,MSFT,72.73
2023-09-30,MSFT,73.6
2023-10-01,MSFT,73.78
2023-10-02,MSFT,71.92
2023-10-03,MSFT,70.77
2023-10-04,MSFT,70.31
2023-10-05,MSFT,70.77
2023-10-06,MSFT,71.08
2023-10-07,MSFT,70.43
2023-10-08,MSFT,71.8
2023-10-09,MSFT,70.92
2023-10-10,MSFT,69.78
2023-10-11,MSFT,68.76
2023-10-12,MSFT,67.75
2023-10-13,MSFT,68.95
2023-10-14,MSFT,68.07
